,Date,Price/Earnings,Price/Bookvalue,Dividend Yield,Sensex,Shares Traded(Cr),Turnover (Rs Cr),Price/Earnings,Price/Bookvalue,Dividend Yield,50d TPE,50-d std,,,1/Div yield
4966,9/9/2011,18.51,3.39,1.5,16866.97,1.18,621.16,18.51,3.39,1.5,18.37045455,1.503359998,,,0.666666667
4967,9/12/2011,18.15,3.32,1.53,16501.74,1.35,639.01,18.15,3.32,1.53,18.34545455,1.498208365,,,0.653594771
4968,9/13/2011,18.11,3.31,1.54,16467.44,1.46,611.58,18.11,3.31,1.54,18.32727273,1.49245203,,,0.649350649
4969,9/14/2011,18.35,3.36,1.52,16709.6,1.59,737.83,18.35,3.36,1.52,18.30909091,1.488883943,,,0.657894737
4970,9/15/2011,18.53,3.39,1.5,16876.54,1.55,757.36,18.53,3.39,1.5,18.30227273,1.483426386,,,0.666666667
4971,9/16/2011,18.64,3.41,1.49,16933.83,2.03,959.84,18.64,3.41,1.49,18.31409091,1.480301308,,,0.67114094
4972,9/19/2011,18.44,3.38,1.51,16745.35,1.16,498.51,18.44,3.38,1.51,18.32045455,1.474866105,,,0.662251656
4973,9/20/2011,18.77,3.43,1.48,17099.28,1.43,661.37,18.77,3.43,1.48,18.32818182,1.469925971,,,0.675675676
4974,9/21/2011,18.74,3.43,1.49,17065.15,1.34,628.7,18.74,3.43,1.49,18.35181818,1.466884656,,,0.67114094
4975,9/22/2011,18.01,3.3,1.55,16361.15,1.83,783.52,18.01,3.3,1.55,18.355,1.469103651,,,0.64516129
4976,9/23/2011,17.84,3.26,1.56,16162.06,2.21,956.03,17.84,3.26,1.56,18.33909091,1.473375309,,,0.641025641
4977,9/26/2011,17.65,3.23,1.58,16051.1,1.88,740.22,17.65,3.23,1.58,18.30863636,1.476968288,,,0.632911392
4978,9/27/2011,18.16,3.32,1.53,16524.03,1.62,582.74,18.16,3.32,1.53,18.31363636,1.474880234,,,0.653594771
4979,9/28/2011,18.11,3.32,1.54,16446.02,1.96,816.66,18.11,3.32,1.54,18.32045455,1.470052067,,,0.649350649
4980,9/29/2011,18.33,3.35,1.52,16698.07,1.92,797.67,18.33,3.35,1.52,18.35409091,1.462052817,,,0.657894737
4981,9/30/2011,18.01,3.3,1.55,16453.76,1.99,798.67,18.01,3.3,1.55,18.34818182,1.455871449,,,0.64516129
4982,10/3/2011,17.77,3.25,1.57,16151.45,1.7,649.78,17.77,3.25,1.57,18.32136364,1.450319955,,,0.636942675
4983,10/4/2011,17.45,3.19,1.6,15864.86,1.97,861.05,17.45,3.19,1.6,18.27227273,1.446980811,,,0.625
4984,10/5/2011,17.39,3.18,1.6,15792.41,1.89,847.24,17.39,3.18,1.6,18.22727273,1.445864975,,,0.625
4985,10/7/2011,17.8,3.26,1.56,16232.54,1.69,666.55,17.8,3.26,1.56,18.19590909,1.445258389,,,0.641025641
4986,10/10/2011,18.18,3.33,1.53,16557.23,1.73,698.49,18.18,3.33,1.53,18.17,1.439484473,,,0.653594771
4987,10/11/2011,18.17,3.33,1.53,16536.47,2.01,903.58,18.17,3.33,1.53,18.14136364,1.43152133,,,0.653594771
4988,10/12/2011,18.52,3.39,1.5,16958.39,2.13,1061.92,18.52,3.39,1.5,18.14181818,1.419947227,,,0.666666667
4989,10/13/2011,18.39,3.37,1.51,16883.92,1.79,825.58,18.39,3.37,1.51,18.15272727,1.410101398,,,0.662251656
4990,10/14/2011,18.59,3.41,1.5,17082.69,1.54,707.76,18.59,3.41,1.5,18.17454545,1.396346405,,,0.666666667
4991,10/17/2011,18.4,3.39,1.5,17025.09,1.84,768.36,18.4,3.39,1.5,18.17681818,1.383127262,,,0.666666667
4992,10/18/2011,17.91,3.33,1.53,16748.29,1.41,675.25,17.91,3.33,1.53,18.14863636,1.370573453,,,0.653594771
4993,10/19/2011,18.28,3.4,1.5,17085.34,1.13,504.75,18.28,3.4,1.5,18.13227273,1.355569688,,,0.666666667
4994,10/20/2011,18.11,3.38,1.51,16936.89,1.2,532.4,18.11,3.38,1.51,18.11727273,1.341432643,,,0.662251656
4995,10/21/2011,17.97,3.35,1.52,16785.64,1.38,688.57,17.97,3.35,1.52,18.08090909,1.326233776,,,0.657894737
4996,10/24/2011,18.13,3.39,1.5,16939.28,1.27,602.52,18.13,3.39,1.5,18.05318182,1.31003286,,,0.666666667
4997,10/25/2011,18.43,3.44,1.48,17254.86,1.75,987.72,18.43,3.44,1.48,18.07227273,1.291735804,,,0.675675676
4998,10/26/2011,18.48,3.45,1.48,17288.83,0.49,214.59,18.48,3.45,1.48,18.10136364,1.269166955,,,0.675675676
4999,10/28/2011,18.96,3.55,1.44,17804.8,2.38,897.69,18.96,3.55,1.44,18.16090909,1.241985993,,,0.694444444
5000,10/31/2011,18.82,3.52,1.45,17705.01,1.58,696.18,18.82,3.52,1.45,18.19090909,1.212328321,,,0.689655172
5001,11/1/2011,18.65,3.49,1.46,17480.83,1.76,677.5,18.65,3.49,1.46,18.21545455,1.181575532,,,0.684931507
5002,11/2/2011,18.61,3.48,1.46,17464.85,1.55,616.95,18.61,3.48,1.46,18.22818182,1.150674079,,,0.684931507
5003,11/3/2011,18.66,3.49,1.46,17481.93,1.69,676.23,18.66,3.49,1.46,18.25772727,1.121605807,,,0.684931507
5004,11/4/2011,18.84,3.5,1.45,17562.61,1.85,742.08,18.84,3.5,1.45,18.30636364,1.093021694,,,0.689655172
5005,11/8/2011,18.45,3.5,1.45,17569.53,1.09,467.11,18.45,3.5,1.45,18.35181818,1.07320988,,,0.689655172
5006,11/9/2011,18.24,3.46,1.47,17362.1,1.51,1005.87,18.24,3.46,1.47,18.39045455,1.060846744,,,0.680272109
5007,11/11/2011,18.13,3.44,1.48,17192.82,1.81,919.92,18.13,3.44,1.48,18.40545455,1.048894551,,,0.675675676
5008,11/14/2011,17.98,3.42,1.49,17118.74,1.5,670.38,17.98,3.42,1.49,18.39636364,1.032731128,,,0.67114094
5009,11/15/2011,17.74,3.38,1.51,16882.67,1.79,712.01,17.74,3.38,1.51,18.37681818,1.022424577,,,0.662251656
5010,11/16/2011,17.64,3.36,1.52,16775.87,1.96,811.13,17.64,3.36,1.52,18.33681818,1.016877985,,,0.657894737
5011,11/17/2011,17.3,3.29,1.55,16461.71,1.71,712.04,17.3,3.29,1.55,18.28727273,1.014023135,,,0.64516129
5012,11/18/2011,17.18,3.27,1.56,16371.51,2.17,856.3,17.18,3.27,1.56,18.22318182,1.009773242,,,0.641025641
5013,11/21/2011,16.77,3.19,1.6,15946.1,2.14,843.6,16.77,3.19,1.6,18.14909091,1.011693904,,,0.625
5014,11/22/2011,16.88,3.21,1.59,16065.42,1.94,724.9,16.88,3.21,1.59,18.10227273,1.011247661,,,0.628930818
5015,11/23/2011,16.53,3.15,1.62,15699.97,1.73,720.23,16.53,3.15,1.62,18.02272727,1.016548706,,,0.617283951
5016,11/24/2011,16.74,3.19,1.6,15858.49,1.86,718.02,16.74,3.19,1.6,17.96045455,1.019155845,,,0.625
5017,11/25/2011,16.59,3.16,1.61,15695.43,1.92,781.63,16.59,3.16,1.61,17.89772727,1.026168896,,,0.621118012
5018,11/28/2011,17.1,3.26,1.56,16167.13,2.02,727.19,17.1,3.26,1.56,17.85090909,1.029798218,,,0.641025641
5019,11/29/2011,16.95,3.23,1.58,16008.34,1.49,655.55,16.95,3.23,1.58,17.78363636,1.036868699,,,0.632911392
5020,11/30/2011,17.14,3.27,1.56,16123.46,1.69,710.22,17.14,3.27,1.56,17.72272727,1.04522383,,,0.641025641
5021,12/1/2011,17.46,3.33,1.53,16483.45,1.98,773.58,17.46,3.33,1.53,17.65454545,1.051497509,,,0.653594771
5022,12/2/2011,17.84,3.4,1.5,16846.83,2.87,1022.37,17.84,3.4,1.5,17.61,1.054549268,,,0.666666667
5023,12/5/2011,17.82,3.39,1.5,16805.33,1.34,533.97,17.82,3.39,1.5,17.57227273,1.056014648,,,0.666666667
5024,12/7/2011,17.84,3.4,1.5,16877.06,1.39,592.47,17.84,3.4,1.5,17.53727273,1.058981676,,,0.666666667
5025,12/8/2011,17.45,3.32,1.53,16488.24,1.6,654.13,17.45,3.32,1.53,17.48227273,1.064351704,,,0.653594771
5026,12/9/2011,17.2,3.28,1.56,16213.46,1.84,767.22,17.2,3.28,1.56,17.40772727,1.072416862,,,0.641025641
5027,12/12/2011,16.83,3.21,1.59,15870.35,2.11,857.65,16.83,3.21,1.59,17.33409091,1.084147032,,,0.628930818
5028,12/13/2011,16.98,3.23,1.58,16002.51,2.33,914.51,16.98,3.23,1.58,17.27681818,1.094176431,,,0.632911392
5029,12/14/2011,16.83,3.21,1.59,15881.14,1.9,827.06,16.83,3.21,1.59,17.21772727,1.105389111,,,0.628930818
5030,12/15/2011,16.83,3.21,1.59,15836.47,1.98,784.15,16.83,3.21,1.59,17.16545455,1.115351531,,,0.628930818
5031,12/16/2011,16.46,3.13,1.63,15491.35,2.05,904.69,16.46,3.13,1.63,17.10727273,1.128412414,,,0.613496933
5032,12/19/2011,16.38,3.12,1.63,15379.34,1.79,694.44,16.38,3.12,1.63,17.05,1.142043593,,,0.613496933
5033,12/20/2011,16.16,3.08,1.66,15175.08,2.09,776.56,16.16,3.08,1.66,16.99818182,1.157111619,,,0.602409639
5034,12/21/2011,16.63,3.17,1.61,15685.21,2.21,833.17,16.63,3.17,1.61,16.97318182,1.167765081,,,0.621118012
5035,12/22/2011,16.74,3.19,1.6,15813.36,1.89,775.82,16.74,3.19,1.6,16.97181818,1.1760136,,,0.625
5036,12/23/2011,16.66,3.17,1.61,15738.7,1.7,670.52,16.66,3.17,1.61,16.96181818,1.185311981,,,0.621118012
5037,12/26/2011,16.91,3.22,1.58,15970.75,1.18,464.17,16.91,3.22,1.58,16.97909091,1.192618051,,,0.632911392
5038,12/27/2011,16.78,3.2,1.59,15873.95,1.08,414,16.78,3.2,1.59,16.98090909,1.202020425,,,0.628930818
5039,12/28/2011,16.65,3.17,1.61,15727.85,1.19,468.66,16.65,3.17,1.61,16.98363636,1.212325262,,,0.621118012
5040,12/29/2011,16.49,3.14,1.62,15543.93,1.28,516.37,16.49,3.14,1.62,16.95590909,1.223621405,,,0.617283951
5041,12/30/2011,16.41,3.13,1.63,15454.92,1.29,527.54,16.41,3.13,1.63,16.93136364,1.233378904,,,0.613496933
5042,1/2/2012,16.5,3.14,1.62,15517.92,1.42,562.91,16.5,3.14,1.62,16.90227273,1.241858099,,,0.617283951
5043,1/3/2012,16.96,3.23,1.58,15939.36,1.62,684.67,16.96,3.23,1.58,16.87954545,1.246343992,,,0.632911392
5044,1/4/2012,16.88,3.22,1.58,15882.64,1.78,690.94,16.88,3.22,1.58,16.83590909,1.252382315,,,0.632911392
5045,1/5/2012,16.79,3.2,1.59,15857.08,2.11,746.68,16.79,3.2,1.59,16.78909091,1.257915946,,,0.628930818
5046,1/6/2012,16.73,3.19,1.6,15867.73,1.73,615.33,16.73,3.19,1.6,16.73863636,1.263568129,,,0.625
5047,1/7/2012,16.73,3.19,1.6,15848.8,0.24,64.08,16.73,3.19,1.6,16.70590909,1.269576481,,,0.625
5048,1/9/2012,16.59,3.19,1.61,15814.72,1.12,483.38,16.59,3.19,1.61,16.67818182,1.277144753,,,0.621118012
5049,1/10/2012,16.91,3.25,1.58,16165.09,1.97,717.96,16.91,3.25,1.58,16.68181818,1.280880769,,,0.632911392
5050,1/11/2012,16.91,3.25,1.58,16175.86,1.87,672.95,16.91,3.25,1.58,16.67863636,1.285730162,,,0.632911392
5051,1/12/2012,16.73,3.23,1.59,16037.51,1.44,850.14,16.73,3.23,1.59,16.67409091,1.29083213,,,0.628930818
5052,1/13/2012,16.91,3.27,1.57,16154.62,1.95,865.13,16.91,3.27,1.57,16.67772727,1.295224739,,,0.636942675
5053,1/16/2012,16.93,3.27,1.57,16189.36,1.34,605.62,16.93,3.27,1.57,16.69909091,1.300277703,,,0.636942675
5054,1/17/2012,17.25,3.33,1.54,16466.05,1.88,793.03,17.25,3.33,1.54,16.73863636,1.303396336,,,0.649350649
5055,1/18/2012,17.08,3.33,1.55,16451.47,1.63,826.14,17.08,3.33,1.55,16.78045455,1.30692666,,,0.64516129
5056,1/19/2012,17.25,3.37,1.53,16643.74,1.69,710.4,17.25,3.37,1.53,16.80863636,1.308606752,,,0.653594771
5057,1/20/2012,17.31,3.39,1.52,16739.01,1.79,871.91,17.31,3.39,1.52,16.83454545,1.309202884,,,0.657894737
5058,1/23/2012,17.36,3.38,1.52,16751.73,1.49,779.07,17.36,3.38,1.52,16.86636364,1.306802722,,,0.657894737
5059,1/24/2012,17.56,3.42,1.5,16995.77,1.82,1052.51,17.56,3.42,1.5,16.89590909,1.302323394,,,0.666666667
5060,1/25/2012,17.67,3.44,1.5,17077.18,1.4,686.82,17.67,3.44,1.5,16.93636364,1.295572998,,,0.666666667
5061,1/27/2012,17.82,3.47,1.48,17233.98,1.71,780.62,17.82,3.47,1.48,16.98954545,1.286592812,,,0.675675676
5062,1/30/2012,17.48,3.4,1.51,16863.3,1.44,610.97,17.48,3.4,1.51,17.03454545,1.276629264,,,0.662251656
5063,1/31/2012,17.7,3.42,1.49,17193.55,1.85,891.37,17.7,3.42,1.49,17.09318182,1.265795897,,,0.67114094
5064,2/1/2012,17.76,3.43,1.49,17300.58,4.75,2704.36,17.76,3.43,1.49,17.15045455,1.251288317,,,0.67114094
5065,2/2/2012,17.95,3.47,1.47,17431.85,2.71,1202.19,17.95,3.47,1.47,17.19545455,1.235725723,,,0.680272109
5066,2/3/2012,18.16,3.51,1.45,17604.96,1.65,798.45,18.16,3.51,1.45,17.25363636,1.220137809,,,0.689655172
5067,2/6/2012,18.26,3.53,1.45,17707.31,1.75,819.55,18.26,3.53,1.45,17.32045455,1.204935014,,,0.689655172
5068,2/7/2012,18.18,3.52,1.45,17622.45,1.67,857.47,18.18,3.52,1.45,17.38636364,1.191326807,,,0.689655172
5069,2/8/2012,18.28,3.54,1.44,17707.32,2.07,1006.87,18.28,3.54,1.44,17.45681818,1.179475452,,,0.694444444
5070,2/9/2012,18.48,3.55,1.44,17830.75,2.15,879.72,18.48,3.55,1.44,17.54272727,1.162286962,,,0.694444444
5071,2/10/2012,18.41,3.53,1.44,17748.69,1.96,877.7,18.41,3.53,1.44,17.61090909,1.14850341,,,0.694444444
5072,2/13/2012,18.22,3.54,1.44,17772.84,1.68,908.71,18.22,3.54,1.44,17.67045455,1.137542211,,,0.694444444
5073,2/14/2012,18.25,3.54,1.44,17848.57,1.74,806.25,18.25,3.54,1.44,17.73954545,1.126316123,,,0.694444444
5074,2/15/2012,18.56,3.6,1.41,18202.41,2.56,1163.17,18.56,3.6,1.41,17.81454545,1.110305528,,,0.709219858
5075,2/16/2012,18.5,3.59,1.42,18153.99,1.99,965.37,18.5,3.59,1.42,17.88590909,1.09363948,,,0.704225352
5076,2/17/2012,18.66,3.62,1.41,18289.35,2.79,1280.18,18.66,3.62,1.41,17.95,1.078400702,,,0.709219858
5077,2/21/2012,18.83,3.65,1.39,18428.61,2.07,918.53,18.83,3.65,1.39,18.02954545,1.063220357,,,0.71942446
5078,2/22/2012,18.55,3.6,1.42,18145.25,2.16,1060.47,18.55,3.6,1.42,18.08863636,1.048505385,,,0.704225352
5079,2/23/2012,18.5,3.59,1.42,18078.5,1.97,893.7,18.5,3.59,1.42,18.14272727,1.035942262,,,0.704225352
5080,2/24/2012,18.38,3.56,1.43,17923.57,1.96,920.59,18.38,3.56,1.43,18.18909091,1.024887785,,,0.699300699
5081,2/27/2012,17.93,3.48,1.46,17445.75,2.09,761.34,17.93,3.48,1.46,18.20590909,1.015625,,,0.684931507
5082,2/28/2012,18.2,3.53,1.44,17731.12,1.61,802.54,18.2,3.53,1.44,18.23,1.010017198,,,0.694444444
5083,2/29/2012,18.3,3.55,1.44,17752.68,1.85,899.91,18.3,3.55,1.44,18.25181818,1.00420024,,,0.694444444
5084,3/1/2012,18.11,3.51,1.45,17583.97,1.87,766.85,18.11,3.51,1.45,18.28045455,0.999954543,,,0.689655172
5085,3/2/2012,18.13,3.51,1.45,17636.8,1.69,768.6,18.13,3.51,1.45,18.3,0.993569293,,,0.689655172
5086,3/3/2012,18.12,3.51,1.45,17636.99,0.26,86.31,18.12,3.51,1.45,18.31636364,0.987153597,,,0.689655172
5087,3/5/2012,17.88,3.47,1.47,17362.87,1.21,540.66,17.88,3.47,1.47,18.31318182,0.98175461,,,0.680272109
5088,3/6/2012,17.7,3.43,1.48,17173.29,1.85,906.85,17.7,3.43,1.48,18.29227273,0.976282458,,,0.675675676
5089,3/7/2012,17.62,3.42,1.49,17145.52,2.04,867.75,17.62,3.42,1.49,18.26318182,0.972703156,,,0.67114094
5090,3/9/2012,17.96,3.48,1.46,17503.24,1.29,596.37,17.96,3.48,1.46,18.25318182,0.966632635,,,0.684931507
5091,3/12/2012,18.04,3.5,1.46,17587.67,1.21,600.39,18.04,3.5,1.46,18.24227273,0.961780804,,,0.684931507
5092,3/13/2012,18.28,3.54,1.44,17813.62,1.29,532.62,18.28,3.54,1.44,18.23318182,0.956946968,,,0.694444444
5093,3/14/2012,18.37,3.56,1.43,17919.3,1.41,711.9,18.37,3.56,1.43,18.23136364,0.95333991,,,0.699300699
5094,3/15/2012,18.14,3.52,1.45,17675.85,1.39,658.53,18.14,3.52,1.45,18.22772727,0.949668841,,,0.689655172
5095,3/16/2012,17.88,3.47,1.47,17466.2,2.48,1119.35,17.88,3.47,1.47,18.21090909,0.945378791,,,0.680272109
5096,3/19/2012,17.66,3.42,1.49,17273.37,1.38,621.82,17.66,3.42,1.49,18.17,0.94435526,,,0.67114094
5097,3/20/2012,17.69,3.43,1.48,17316.18,1.42,651.67,17.69,3.43,1.48,18.13318182,0.943284526,,,0.675675676
5098,3/21/2012,17.96,3.48,1.46,17601.71,1.41,646.69,17.96,3.48,1.46,18.10136364,0.942461995,,,0.684931507
5099,3/22/2012,17.62,3.42,1.49,17196.47,1.77,795.54,17.62,3.42,1.49,18.04636364,0.941095684,,,0.67114094
5100,3/23/2012,17.76,3.44,1.48,17361.74,1.27,648.01,17.76,3.44,1.48,18.01045455,0.938035179,,,0.675675676
5101,3/26/2012,17.44,3.38,1.51,17052.78,1.71,643.92,17.44,3.38,1.51,17.96227273,0.936179599,,,0.662251656
5102,3/27/2012,17.61,3.41,1.49,17257.36,1.9,931.66,17.61,3.41,1.49,17.92727273,0.93139333,,,0.67114094
5103,3/28/2012,17.47,3.39,1.5,17121.62,1.32,606.53,17.47,3.39,1.5,17.90636364,0.9257907,,,0.666666667
5104,3/29/2012,17.44,3.38,1.51,17058.61,1.12,495.69,17.44,3.38,1.51,17.87181818,0.920885566,,,0.662251656
5105,3/30/2012,17.78,3.45,1.48,17404.2,2.5,1125.53,17.78,3.45,1.48,17.84818182,0.915887814,,,0.675675676
5106,4/2/2012,17.87,3.46,1.47,17478.15,1.01,438.94,17.87,3.46,1.47,17.83727273,0.910552112,,,0.680272109
5107,4/3/2012,17.97,3.48,1.46,17597.42,1.08,492.05,17.97,3.48,1.46,17.83,0.904435043,,,0.684931507
5108,4/4/2012,17.88,3.47,1.47,17486.02,0.97,396.96,17.88,3.47,1.47,17.81909091,0.899177813,,,0.680272109
5109,4/9/2012,17.61,3.41,1.49,17222.14,0.99,448.18,17.61,3.41,1.49,17.80681818,0.894434609,,,0.67114094
5110,4/10/2012,17.61,3.41,1.49,17243.84,1.01,442.29,17.61,3.41,1.49,17.80272727,0.890323267,,,0.67114094
5111,4/11/2012,17.55,3.4,1.5,17199.4,1.19,555.93,17.55,3.4,1.5,17.79954545,0.886273881,,,0.666666667
5112,4/12/2012,17.65,3.29,1.72,17332.62,1.02,501.94,17.65,3.29,1.72,17.78545455,0.881464012,,,0.581395349
5113,4/13/2012,17.47,3.25,1.73,17094.51,1.84,1157.32,17.47,3.25,1.73,17.75954545,0.878503415,,,0.578034682
5114,4/16/2012,17.4,3.26,1.73,17150.95,0.98,560.63,17.4,3.26,1.73,17.71954545,0.876641068,,,0.578034682
5115,4/17/2012,17.66,3.31,1.71,17357.94,1.24,839.53,17.66,3.31,1.71,17.68727273,0.874654546,,,0.584795322
5116,4/18/2012,17.67,3.32,1.7,17392.39,0.97,513.71,17.67,3.32,1.7,17.66590909,0.874287083,,,0.588235294
5117,4/19/2012,17.78,3.34,1.69,17503.71,1.17,576.58,17.78,3.34,1.69,17.66136364,0.873471799,,,0.591715976
5118,4/20/2012,17.65,3.31,1.7,17373.84,1.12,581.54,17.65,3.31,1.7,17.66090909,0.872976434,,,0.588235294
5119,4/23/2012,17.5,3.26,1.73,17096.68,1.3,670.37,17.5,3.26,1.73,17.65227273,0.872119903,,,0.578034682
5120,4/24/2012,17.69,3.3,1.71,17207.29,1.24,862.23,17.69,3.3,1.71,17.64,0.867471617,,,0.584795322
5121,4/25/2012,17.57,3.28,1.72,17151.29,1.14,696.49,17.57,3.28,1.72,17.63772727,0.861351208,,,0.581395349
5122,4/26/2012,17.54,3.27,1.72,17130.67,1.08,551.88,17.54,3.27,1.72,17.62772727,0.854518639,,,0.581395349
5123,4/27/2012,17.45,3.25,1.73,17134.25,1.1,675.74,17.45,3.25,1.73,17.62818182,0.845978494,,,0.578034682
5124,4/28/2012,17.5,3.15,1.72,17187.34,-,-,17.5,3.15,1.72,17.62318182,0.835719363,,,0.581395349
5125,4/30/2012,17.64,3.18,1.71,17318.81,0.83,440.87,17.64,3.18,1.71,17.63090909,0.82562152,,,0.584795322
5126,5/2/2012,17.61,3.17,1.71,17301.91,0.95,471.69,17.61,3.17,1.71,17.63863636,0.814621632,,,0.584795322
5127,5/3/2012,17.46,3.14,1.73,17151.19,0.86,538.41,17.46,3.14,1.73,17.62409091,0.804748877,,,0.578034682
5128,5/4/2012,17.15,3.08,1.76,16831.08,1.09,578.12,17.15,3.08,1.76,17.59136364,0.796258835,,,0.568181818
5129,5/7/2012,17.23,3.1,1.75,16912.71,1.13,642.94,17.23,3.1,1.75,17.55772727,0.782371514,,,0.571428571
5130,5/8/2012,16.89,3.04,1.78,16546.18,1.28,677.57,16.89,3.04,1.78,17.51272727,0.772665862,,,0.561797753
5131,5/9/2012,16.79,3.02,1.79,16479.58,1.23,639.24,16.79,3.02,1.79,17.47545455,0.765000765,,,0.558659218
5132,5/10/2012,16.73,3.01,1.8,16420.05,1.08,616.12,16.73,3.01,1.8,17.43545455,0.76084715,,,0.555555556
5133,5/11/2012,16.6,2.99,1.81,16292.98,1.12,614.41,16.6,2.99,1.81,17.39227273,0.755061594,,,0.552486188
5134,5/14/2012,16.54,2.98,1.82,16215.84,1.1,683.59,16.54,2.98,1.82,17.34181818,0.749786785,,,0.549450549
5135,5/15/2012,16.6,2.99,1.81,16328.25,1.15,585.28,16.6,2.99,1.81,17.30227273,0.74507282,,,0.552486188
5136,5/16/2012,16.32,2.94,1.84,16030.09,1.27,608.15,16.32,2.94,1.84,17.25318182,0.743350845,,,0.543478261
5137,5/17/2012,16.41,2.94,1.84,16070.48,1.27,624.03,16.41,2.94,1.84,17.19636364,0.739050778,,,0.543478261
5138,5/18/2012,16.09,2.96,1.83,16152.75,1.41,860,16.09,2.96,1.83,17.12454545,0.73984947,,,0.546448087
5139,5/21/2012,16.09,2.96,1.83,16183.26,1.04,517.32,16.09,2.96,1.83,17.04772727,0.741143514,,,0.546448087
5140,5/22/2012,15.94,2.94,1.85,16026.41,1.17,595.06,15.94,2.94,1.85,16.97,0.740611348,,,0.540540541
5141,5/23/2012,15.84,2.92,1.85,15948.1,1.15,531.33,15.84,2.92,1.85,16.89454545,0.738907565,,,0.540540541
5142,5/24/2012,16.1,2.97,1.82,16222.3,1.1,533.07,16.1,2.97,1.82,16.82227273,0.739379001,,,0.549450549
5143,5/25/2012,16.08,2.97,1.82,16217.82,0.94,450.53,16.08,2.97,1.82,16.75454545,0.74066063,,,0.549450549
5144,5/28/2012,16.25,3.01,1.8,16416.84,0.8,431.37,16.25,3.01,1.8,16.69590909,0.742398797,,,0.555555556
5145,5/29/2012,16.32,3.02,1.79,16438.58,0.86,490.4,16.32,3.02,1.79,16.64454545,0.744061831,,,0.558659218
5146,5/30/2012,15.92,3,1.81,16312.15,1.39,551.17,15.92,3,1.81,16.57272727,0.748754805,,,0.552486188
5147,5/31/2012,15.91,2.99,1.81,16218.53,1.61,606.49,15.91,2.99,1.81,16.49409091,0.754871495,,,0.552486188
5148,6/1/2012,15.67,2.94,1.84,15965.16,1.22,548.72,15.67,2.94,1.84,16.40590909,0.764011431,,,0.543478261
5149,6/4/2012,15.68,2.95,1.84,15988.4,1.22,525.12,15.68,2.95,1.84,16.325,0.774157009,,,0.543478261
5150,6/5/2012,15.7,2.95,1.84,16020.64,1.08,553.69,15.7,2.95,1.84,16.25909091,0.785184799,,,0.543478261
5151,6/6/2012,16.13,3.03,1.79,16454.3,1.35,631.01,16.13,3.03,1.79,16.20909091,0.78828554,,,0.558659218
5152,6/7/2012,16.28,3.06,1.77,16649.05,1.15,579.37,16.28,3.06,1.77,16.18136364,0.791081037,,,0.564971751
5153,6/8/2012,16.34,3.07,1.76,16718.87,1.19,577.96,16.34,3.07,1.76,16.16090909,0.791700115,,,0.568181818
5154,6/11/2012,16.28,3.08,1.77,16668.01,0.89,468.4,16.28,3.08,1.77,16.14045455,0.793103689,,,0.564971751
5155,6/12/2012,16.47,3.12,1.75,16862.8,0.98,581.06,16.47,3.12,1.75,16.13454545,0.794741247,,,0.571428571
5156,6/13/2012,16.49,3.12,1.74,16880.51,0.98,584.76,16.49,3.12,1.74,16.13227273,0.796522451,,,0.574712644
5157,6/14/2012,16.31,3.09,1.76,16677.88,0.91,539.17,16.31,3.09,1.76,16.11909091,0.797791464,,,0.568181818
5158,6/15/2012,16.55,3.13,1.74,16949.83,1.04,569.73,16.55,3.13,1.74,16.12954545,0.799331311,,,0.574712644
5159,6/18/2012,16.34,3.09,1.76,16705.83,1.15,679.29,16.34,3.09,1.76,16.12636364,0.803111002,,,0.568181818
5160,6/19/2012,16.5,3.13,1.74,16859.8,0.98,539.43,16.5,3.13,1.74,16.145,0.804905614,,,0.574712644
5161,6/20/2012,16.52,3.13,1.74,16896.63,0.93,433.48,16.52,3.13,1.74,16.16454545,0.805903725,,,0.574712644
5162,6/21/2012,16.63,3.15,1.73,17032.56,1.08,602.4,16.63,3.15,1.73,16.19590909,0.807309843,,,0.578034682
5163,6/22/2012,16.59,3.14,1.73,16972.51,1.19,607.78,16.59,3.14,1.73,16.23,0.809145196,,,0.578034682
5164,6/25/2012,16.48,3.12,1.75,16882.16,1.06,588.92,16.48,3.12,1.75,16.24727273,0.812190567,,,0.571428571
5165,6/26/2012,16.54,3.13,1.74,16906.58,0.74,406.74,16.54,3.13,1.74,16.26818182,0.813576721,,,0.574712644
5166,6/27/2012,16.61,3.15,1.73,16967.76,0.67,332.13,16.61,3.15,1.73,16.28454545,0.813484777,,,0.578034682
5167,6/28/2012,16.64,3.15,1.73,16990.76,0.88,462.74,16.64,3.15,1.73,16.29909091,0.812150914,,,0.578034682
5168,6/29/2012,17.02,3.22,1.69,17429.98,1.3,640.5,17.02,3.22,1.69,16.34909091,0.8101841,,,0.591715976
5169,7/2/2012,17.01,3.22,1.69,17398.98,0.85,437.12,17.01,3.22,1.69,16.39909091,0.807529825,,,0.591715976
5170,7/3/2012,17.05,3.23,1.69,17425.71,0.93,431.61,17.05,3.23,1.69,16.46181818,0.802842741,,,0.591715976
5171,7/4/2012,17.07,3.23,1.69,17462.81,1.02,479.34,17.07,3.23,1.69,16.525,0.797586403,,,0.591715976
5172,7/5/2012,17.08,3.24,1.68,17538.67,0.83,429.87,17.08,3.24,1.68,16.58772727,0.794378145,,,0.595238095
5173,7/6/2012,17.06,3.23,1.69,17521.12,0.8,421.38,17.06,3.23,1.69,16.63,0.793157616,,,0.591715976
